category,icon_slug,size,style,file_name,relative_path,raw_url
Book Arrow Clockwise,book_arrow_clockwise,20,filled,ic_fluent_book_arrow_clockwise_20_filled.svg,Book Arrow Clockwise/SVG/ic_fluent_book_arrow_clockwise_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Arrow%20Clockwise/SVG/ic_fluent_book_arrow_clockwise_20_filled.svg
Book Arrow Clockwise,book_arrow_clockwise,20,regular,ic_fluent_book_arrow_clockwise_20_regular.svg,Book Arrow Clockwise/SVG/ic_fluent_book_arrow_clockwise_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Arrow%20Clockwise/SVG/ic_fluent_book_arrow_clockwise_20_regular.svg
Book Arrow Clockwise,book_arrow_clockwise,24,filled,ic_fluent_book_arrow_clockwise_24_filled.svg,Book Arrow Clockwise/SVG/ic_fluent_book_arrow_clockwise_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Arrow%20Clockwise/SVG/ic_fluent_book_arrow_clockwise_24_filled.svg
Book Arrow Clockwise,book_arrow_clockwise,24,regular,ic_fluent_book_arrow_clockwise_24_regular.svg,Book Arrow Clockwise/SVG/ic_fluent_book_arrow_clockwise_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Arrow%20Clockwise/SVG/ic_fluent_book_arrow_clockwise_24_regular.svg
