category,icon_slug,size,style,file_name,relative_path,raw_url
Calendar Data Bar,calendar_data_bar,16,color,ic_fluent_calendar_data_bar_16_color.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_16_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_16_color.svg
Calendar Data Bar,calendar_data_bar,16,filled,ic_fluent_calendar_data_bar_16_filled.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_16_filled.svg
Calendar Data Bar,calendar_data_bar,16,regular,ic_fluent_calendar_data_bar_16_regular.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_16_regular.svg
Calendar Data Bar,calendar_data_bar,20,color,ic_fluent_calendar_data_bar_20_color.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_20_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_20_color.svg
Calendar Data Bar,calendar_data_bar,20,filled,ic_fluent_calendar_data_bar_20_filled.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_20_filled.svg
Calendar Data Bar,calendar_data_bar,20,regular,ic_fluent_calendar_data_bar_20_regular.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_20_regular.svg
Calendar Data Bar,calendar_data_bar,24,color,ic_fluent_calendar_data_bar_24_color.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_24_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_24_color.svg
Calendar Data Bar,calendar_data_bar,24,filled,ic_fluent_calendar_data_bar_24_filled.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_24_filled.svg
Calendar Data Bar,calendar_data_bar,24,regular,ic_fluent_calendar_data_bar_24_regular.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_24_regular.svg
Calendar Data Bar,calendar_data_bar,28,color,ic_fluent_calendar_data_bar_28_color.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_28_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_28_color.svg
Calendar Data Bar,calendar_data_bar,28,filled,ic_fluent_calendar_data_bar_28_filled.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_28_filled.svg
Calendar Data Bar,calendar_data_bar,28,regular,ic_fluent_calendar_data_bar_28_regular.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_28_regular.svg
Calendar Data Bar,calendar_data_bar,32,light,ic_fluent_calendar_data_bar_32_light.svg,Calendar Data Bar/SVG/ic_fluent_calendar_data_bar_32_light.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Data%20Bar/SVG/ic_fluent_calendar_data_bar_32_light.svg
