category,icon_slug,size,style,file_name,relative_path,raw_url
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,16,filled,ic_fluent_calendar_arrow_counterclockwise_16_filled.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_16_filled.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,16,regular,ic_fluent_calendar_arrow_counterclockwise_16_regular.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_16_regular.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,20,filled,ic_fluent_calendar_arrow_counterclockwise_20_filled.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_20_filled.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,20,regular,ic_fluent_calendar_arrow_counterclockwise_20_regular.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_20_regular.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,24,filled,ic_fluent_calendar_arrow_counterclockwise_24_filled.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_24_filled.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,24,regular,ic_fluent_calendar_arrow_counterclockwise_24_regular.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_24_regular.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,28,filled,ic_fluent_calendar_arrow_counterclockwise_28_filled.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_28_filled.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,28,regular,ic_fluent_calendar_arrow_counterclockwise_28_regular.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_28_regular.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,32,filled,ic_fluent_calendar_arrow_counterclockwise_32_filled.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_32_filled.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,32,regular,ic_fluent_calendar_arrow_counterclockwise_32_regular.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_32_regular.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,48,filled,ic_fluent_calendar_arrow_counterclockwise_48_filled.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_48_filled.svg
Calendar Arrow Counterclockwise,calendar_arrow_counterclockwise,48,regular,ic_fluent_calendar_arrow_counterclockwise_48_regular.svg,Calendar Arrow Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Counterclockwise/SVG/ic_fluent_calendar_arrow_counterclockwise_48_regular.svg
