category,icon_slug,size,style,file_name,relative_path,raw_url
Table Add,table_add,16,filled,ic_fluent_table_add_16_filled.svg,Table Add/SVG/ic_fluent_table_add_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_16_filled.svg
Table Add,table_add,16,regular,ic_fluent_table_add_16_regular.svg,Table Add/SVG/ic_fluent_table_add_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_16_regular.svg
Table Add,table_add,20,filled,ic_fluent_table_add_20_filled.svg,Table Add/SVG/ic_fluent_table_add_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_20_filled.svg
Table Add,table_add,20,regular,ic_fluent_table_add_20_regular.svg,Table Add/SVG/ic_fluent_table_add_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_20_regular.svg
Table Add,table_add,24,filled,ic_fluent_table_add_24_filled.svg,Table Add/SVG/ic_fluent_table_add_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_24_filled.svg
Table Add,table_add,24,regular,ic_fluent_table_add_24_regular.svg,Table Add/SVG/ic_fluent_table_add_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_24_regular.svg
Table Add,table_add,28,filled,ic_fluent_table_add_28_filled.svg,Table Add/SVG/ic_fluent_table_add_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_28_filled.svg
Table Add,table_add,28,regular,ic_fluent_table_add_28_regular.svg,Table Add/SVG/ic_fluent_table_add_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Add/SVG/ic_fluent_table_add_28_regular.svg
