category,icon_slug,size,style,file_name,relative_path,raw_url
Folder Arrow Left,folder_arrow_left,16,filled,ic_fluent_folder_arrow_left_16_filled.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_16_filled.svg
Folder Arrow Left,folder_arrow_left,16,regular,ic_fluent_folder_arrow_left_16_regular.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_16_regular.svg
Folder Arrow Left,folder_arrow_left,20,filled,ic_fluent_folder_arrow_left_20_filled.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_20_filled.svg
Folder Arrow Left,folder_arrow_left,20,regular,ic_fluent_folder_arrow_left_20_regular.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_20_regular.svg
Folder Arrow Left,folder_arrow_left,24,filled,ic_fluent_folder_arrow_left_24_filled.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_24_filled.svg
Folder Arrow Left,folder_arrow_left,24,regular,ic_fluent_folder_arrow_left_24_regular.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_24_regular.svg
Folder Arrow Left,folder_arrow_left,28,filled,ic_fluent_folder_arrow_left_28_filled.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_28_filled.svg
Folder Arrow Left,folder_arrow_left,28,regular,ic_fluent_folder_arrow_left_28_regular.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_28_regular.svg
Folder Arrow Left,folder_arrow_left,32,filled,ic_fluent_folder_arrow_left_32_filled.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_32_filled.svg
Folder Arrow Left,folder_arrow_left,32,regular,ic_fluent_folder_arrow_left_32_regular.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_32_regular.svg
Folder Arrow Left,folder_arrow_left,48,filled,ic_fluent_folder_arrow_left_48_filled.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_48_filled.svg
Folder Arrow Left,folder_arrow_left,48,regular,ic_fluent_folder_arrow_left_48_regular.svg,Folder Arrow Left/SVG/ic_fluent_folder_arrow_left_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Folder%20Arrow%20Left/SVG/ic_fluent_folder_arrow_left_48_regular.svg
