category,icon_slug,size,style,file_name,relative_path,raw_url
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,20,filled,ic_fluent_text_direction_rotate_90_ltr_20_filled.svg,Text Direction Rotate 90 LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_20_filled.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,20,regular,ic_fluent_text_direction_rotate_90_ltr_20_regular.svg,Text Direction Rotate 90 LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_20_regular.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,24,filled,ic_fluent_text_direction_rotate_90_ltr_24_filled.svg,Text Direction Rotate 90 LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_24_filled.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,24,regular,ic_fluent_text_direction_rotate_90_ltr_24_regular.svg,Text Direction Rotate 90 LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/SVG/ic_fluent_text_direction_rotate_90_ltr_24_regular.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,20,filled,ic_fluent_text_direction_rotate_90_ltr_20_filled.svg,Text Direction Rotate 90 LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_20_filled.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,20,regular,ic_fluent_text_direction_rotate_90_ltr_20_regular.svg,Text Direction Rotate 90 LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_20_regular.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,24,filled,ic_fluent_text_direction_rotate_90_ltr_24_filled.svg,Text Direction Rotate 90 LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_24_filled.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,24,regular,ic_fluent_text_direction_rotate_90_ltr_24_regular.svg,Text Direction Rotate 90 LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/en/SVG/ic_fluent_text_direction_rotate_90_ltr_24_regular.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,20,filled,ic_fluent_text_direction_rotate_90_ltr_20_filled.svg,Text Direction Rotate 90 LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_20_filled.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,20,regular,ic_fluent_text_direction_rotate_90_ltr_20_regular.svg,Text Direction Rotate 90 LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_20_regular.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,24,filled,ic_fluent_text_direction_rotate_90_ltr_24_filled.svg,Text Direction Rotate 90 LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_24_filled.svg
Text Direction Rotate 90 LTR,text_direction_rotate_90_ltr,24,regular,ic_fluent_text_direction_rotate_90_ltr_24_regular.svg,Text Direction Rotate 90 LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Direction%20Rotate%2090%20LTR/ko/SVG/ic_fluent_text_direction_rotate_90_ltr_24_regular.svg
