category,icon_slug,size,style,file_name,relative_path,raw_url
Document Print,document_print,20,filled,ic_fluent_document_print_20_filled.svg,Document Print/SVG/ic_fluent_document_print_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_20_filled.svg
Document Print,document_print,20,regular,ic_fluent_document_print_20_regular.svg,Document Print/SVG/ic_fluent_document_print_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_20_regular.svg
Document Print,document_print,24,filled,ic_fluent_document_print_24_filled.svg,Document Print/SVG/ic_fluent_document_print_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_24_filled.svg
Document Print,document_print,24,regular,ic_fluent_document_print_24_regular.svg,Document Print/SVG/ic_fluent_document_print_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_24_regular.svg
Document Print,document_print,28,filled,ic_fluent_document_print_28_filled.svg,Document Print/SVG/ic_fluent_document_print_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_28_filled.svg
Document Print,document_print,28,regular,ic_fluent_document_print_28_regular.svg,Document Print/SVG/ic_fluent_document_print_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_28_regular.svg
Document Print,document_print,32,filled,ic_fluent_document_print_32_filled.svg,Document Print/SVG/ic_fluent_document_print_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_32_filled.svg
Document Print,document_print,32,regular,ic_fluent_document_print_32_regular.svg,Document Print/SVG/ic_fluent_document_print_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_32_regular.svg
Document Print,document_print,48,filled,ic_fluent_document_print_48_filled.svg,Document Print/SVG/ic_fluent_document_print_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_48_filled.svg
Document Print,document_print,48,regular,ic_fluent_document_print_48_regular.svg,Document Print/SVG/ic_fluent_document_print_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Document%20Print/SVG/ic_fluent_document_print_48_regular.svg
