category,icon_slug,size,style,file_name,relative_path,raw_url
Calendar Star,calendar_star,16,filled,ic_fluent_calendar_star_16_filled.svg,Calendar Star/SVG/ic_fluent_calendar_star_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Star/SVG/ic_fluent_calendar_star_16_filled.svg
Calendar Star,calendar_star,16,regular,ic_fluent_calendar_star_16_regular.svg,Calendar Star/SVG/ic_fluent_calendar_star_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Star/SVG/ic_fluent_calendar_star_16_regular.svg
Calendar Star,calendar_star,20,filled,ic_fluent_calendar_star_20_filled.svg,Calendar Star/SVG/ic_fluent_calendar_star_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Star/SVG/ic_fluent_calendar_star_20_filled.svg
Calendar Star,calendar_star,20,regular,ic_fluent_calendar_star_20_regular.svg,Calendar Star/SVG/ic_fluent_calendar_star_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Star/SVG/ic_fluent_calendar_star_20_regular.svg
Calendar Star,calendar_star,24,filled,ic_fluent_calendar_star_24_filled.svg,Calendar Star/SVG/ic_fluent_calendar_star_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Star/SVG/ic_fluent_calendar_star_24_filled.svg
Calendar Star,calendar_star,24,regular,ic_fluent_calendar_star_24_regular.svg,Calendar Star/SVG/ic_fluent_calendar_star_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Star/SVG/ic_fluent_calendar_star_24_regular.svg
