category,icon_slug,size,style,file_name,relative_path,raw_url
Bed,bed,16,filled,ic_fluent_bed_16_filled.svg,Bed/SVG/ic_fluent_bed_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Bed/SVG/ic_fluent_bed_16_filled.svg
Bed,bed,16,regular,ic_fluent_bed_16_regular.svg,Bed/SVG/ic_fluent_bed_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Bed/SVG/ic_fluent_bed_16_regular.svg
Bed,bed,20,filled,ic_fluent_bed_20_filled.svg,Bed/SVG/ic_fluent_bed_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Bed/SVG/ic_fluent_bed_20_filled.svg
Bed,bed,20,regular,ic_fluent_bed_20_regular.svg,Bed/SVG/ic_fluent_bed_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Bed/SVG/ic_fluent_bed_20_regular.svg
Bed,bed,24,filled,ic_fluent_bed_24_filled.svg,Bed/SVG/ic_fluent_bed_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Bed/SVG/ic_fluent_bed_24_filled.svg
Bed,bed,24,regular,ic_fluent_bed_24_regular.svg,Bed/SVG/ic_fluent_bed_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Bed/SVG/ic_fluent_bed_24_regular.svg
