category,icon_slug,size,style,file_name,relative_path,raw_url
Desktop Toolbox,desktop_toolbox,20,filled,ic_fluent_desktop_toolbox_20_filled.svg,Desktop Toolbox/SVG/ic_fluent_desktop_toolbox_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Desktop%20Toolbox/SVG/ic_fluent_desktop_toolbox_20_filled.svg
Desktop Toolbox,desktop_toolbox,20,regular,ic_fluent_desktop_toolbox_20_regular.svg,Desktop Toolbox/SVG/ic_fluent_desktop_toolbox_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Desktop%20Toolbox/SVG/ic_fluent_desktop_toolbox_20_regular.svg
Desktop Toolbox,desktop_toolbox,24,filled,ic_fluent_desktop_toolbox_24_filled.svg,Desktop Toolbox/SVG/ic_fluent_desktop_toolbox_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Desktop%20Toolbox/SVG/ic_fluent_desktop_toolbox_24_filled.svg
Desktop Toolbox,desktop_toolbox,24,regular,ic_fluent_desktop_toolbox_24_regular.svg,Desktop Toolbox/SVG/ic_fluent_desktop_toolbox_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Desktop%20Toolbox/SVG/ic_fluent_desktop_toolbox_24_regular.svg
