category,icon_slug,size,style,file_name,relative_path,raw_url
Text Edit Style,text_edit_style,16,color,ic_fluent_text_edit_style_16_color.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_16_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_16_color.svg
Text Edit Style,text_edit_style,16,filled,ic_fluent_text_edit_style_16_filled.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_16_filled.svg
Text Edit Style,text_edit_style,16,regular,ic_fluent_text_edit_style_16_regular.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_16_regular.svg
Text Edit Style,text_edit_style,20,color,ic_fluent_text_edit_style_20_color.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_20_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_20_color.svg
Text Edit Style,text_edit_style,20,filled,ic_fluent_text_edit_style_20_filled.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_20_filled.svg
Text Edit Style,text_edit_style,20,regular,ic_fluent_text_edit_style_20_regular.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_20_regular.svg
Text Edit Style,text_edit_style,24,color,ic_fluent_text_edit_style_24_color.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_24_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_24_color.svg
Text Edit Style,text_edit_style,24,filled,ic_fluent_text_edit_style_24_filled.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_24_filled.svg
Text Edit Style,text_edit_style,24,regular,ic_fluent_text_edit_style_24_regular.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_24_regular.svg
Text Edit Style,text_edit_style,32,light,ic_fluent_text_edit_style_32_light.svg,Text Edit Style/SVG/ic_fluent_text_edit_style_32_light.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/SVG/ic_fluent_text_edit_style_32_light.svg
Text Edit Style,text_edit_style,16,filled,ic_fluent_text_edit_style_16_filled.svg,Text Edit Style/en/SVG/ic_fluent_text_edit_style_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/en/SVG/ic_fluent_text_edit_style_16_filled.svg
Text Edit Style,text_edit_style,16,regular,ic_fluent_text_edit_style_16_regular.svg,Text Edit Style/en/SVG/ic_fluent_text_edit_style_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/en/SVG/ic_fluent_text_edit_style_16_regular.svg
Text Edit Style,text_edit_style,20,filled,ic_fluent_text_edit_style_20_filled.svg,Text Edit Style/en/SVG/ic_fluent_text_edit_style_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/en/SVG/ic_fluent_text_edit_style_20_filled.svg
Text Edit Style,text_edit_style,20,regular,ic_fluent_text_edit_style_20_regular.svg,Text Edit Style/en/SVG/ic_fluent_text_edit_style_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/en/SVG/ic_fluent_text_edit_style_20_regular.svg
Text Edit Style,text_edit_style,24,filled,ic_fluent_text_edit_style_24_filled.svg,Text Edit Style/en/SVG/ic_fluent_text_edit_style_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/en/SVG/ic_fluent_text_edit_style_24_filled.svg
Text Edit Style,text_edit_style,24,regular,ic_fluent_text_edit_style_24_regular.svg,Text Edit Style/en/SVG/ic_fluent_text_edit_style_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/en/SVG/ic_fluent_text_edit_style_24_regular.svg
Text Edit Style,text_edit_style,16,filled,ic_fluent_text_edit_style_16_filled.svg,Text Edit Style/ko/SVG/ic_fluent_text_edit_style_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/ko/SVG/ic_fluent_text_edit_style_16_filled.svg
Text Edit Style,text_edit_style,16,regular,ic_fluent_text_edit_style_16_regular.svg,Text Edit Style/ko/SVG/ic_fluent_text_edit_style_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/ko/SVG/ic_fluent_text_edit_style_16_regular.svg
Text Edit Style,text_edit_style,20,filled,ic_fluent_text_edit_style_20_filled.svg,Text Edit Style/ko/SVG/ic_fluent_text_edit_style_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/ko/SVG/ic_fluent_text_edit_style_20_filled.svg
Text Edit Style,text_edit_style,20,regular,ic_fluent_text_edit_style_20_regular.svg,Text Edit Style/ko/SVG/ic_fluent_text_edit_style_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/ko/SVG/ic_fluent_text_edit_style_20_regular.svg
Text Edit Style,text_edit_style,24,filled,ic_fluent_text_edit_style_24_filled.svg,Text Edit Style/ko/SVG/ic_fluent_text_edit_style_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/ko/SVG/ic_fluent_text_edit_style_24_filled.svg
Text Edit Style,text_edit_style,24,regular,ic_fluent_text_edit_style_24_regular.svg,Text Edit Style/ko/SVG/ic_fluent_text_edit_style_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Edit%20Style/ko/SVG/ic_fluent_text_edit_style_24_regular.svg
