category,icon_slug,size,style,file_name,relative_path,raw_url
Person Lightning,person_lightning,16,filled,ic_fluent_person_lightning_16_filled.svg,Person Lightning/SVG/ic_fluent_person_lightning_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Lightning/SVG/ic_fluent_person_lightning_16_filled.svg
Person Lightning,person_lightning,16,regular,ic_fluent_person_lightning_16_regular.svg,Person Lightning/SVG/ic_fluent_person_lightning_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Lightning/SVG/ic_fluent_person_lightning_16_regular.svg
Person Lightning,person_lightning,20,filled,ic_fluent_person_lightning_20_filled.svg,Person Lightning/SVG/ic_fluent_person_lightning_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Lightning/SVG/ic_fluent_person_lightning_20_filled.svg
Person Lightning,person_lightning,20,regular,ic_fluent_person_lightning_20_regular.svg,Person Lightning/SVG/ic_fluent_person_lightning_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Lightning/SVG/ic_fluent_person_lightning_20_regular.svg
