category,icon_slug,size,style,file_name,relative_path,raw_url
Apps,apps,16,color,ic_fluent_apps_16_color.svg,Apps/SVG/ic_fluent_apps_16_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_16_color.svg
Apps,apps,16,filled,ic_fluent_apps_16_filled.svg,Apps/SVG/ic_fluent_apps_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_16_filled.svg
Apps,apps,16,regular,ic_fluent_apps_16_regular.svg,Apps/SVG/ic_fluent_apps_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_16_regular.svg
Apps,apps,20,color,ic_fluent_apps_20_color.svg,Apps/SVG/ic_fluent_apps_20_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_20_color.svg
Apps,apps,20,filled,ic_fluent_apps_20_filled.svg,Apps/SVG/ic_fluent_apps_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_20_filled.svg
Apps,apps,20,regular,ic_fluent_apps_20_regular.svg,Apps/SVG/ic_fluent_apps_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_20_regular.svg
Apps,apps,24,color,ic_fluent_apps_24_color.svg,Apps/SVG/ic_fluent_apps_24_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_24_color.svg
Apps,apps,24,filled,ic_fluent_apps_24_filled.svg,Apps/SVG/ic_fluent_apps_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_24_filled.svg
Apps,apps,24,regular,ic_fluent_apps_24_regular.svg,Apps/SVG/ic_fluent_apps_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_24_regular.svg
Apps,apps,28,color,ic_fluent_apps_28_color.svg,Apps/SVG/ic_fluent_apps_28_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_28_color.svg
Apps,apps,28,filled,ic_fluent_apps_28_filled.svg,Apps/SVG/ic_fluent_apps_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_28_filled.svg
Apps,apps,28,regular,ic_fluent_apps_28_regular.svg,Apps/SVG/ic_fluent_apps_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_28_regular.svg
Apps,apps,32,color,ic_fluent_apps_32_color.svg,Apps/SVG/ic_fluent_apps_32_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_32_color.svg
Apps,apps,32,filled,ic_fluent_apps_32_filled.svg,Apps/SVG/ic_fluent_apps_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_32_filled.svg
Apps,apps,32,regular,ic_fluent_apps_32_regular.svg,Apps/SVG/ic_fluent_apps_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_32_regular.svg
Apps,apps,48,color,ic_fluent_apps_48_color.svg,Apps/SVG/ic_fluent_apps_48_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_48_color.svg
Apps,apps,48,filled,ic_fluent_apps_48_filled.svg,Apps/SVG/ic_fluent_apps_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_48_filled.svg
Apps,apps,48,regular,ic_fluent_apps_48_regular.svg,Apps/SVG/ic_fluent_apps_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Apps/SVG/ic_fluent_apps_48_regular.svg
