category,icon_slug,size,style,file_name,relative_path,raw_url
Book Exclamation Mark,book_exclamation_mark,20,filled,ic_fluent_book_exclamation_mark_20_filled.svg,Book Exclamation Mark/SVG/ic_fluent_book_exclamation_mark_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Exclamation%20Mark/SVG/ic_fluent_book_exclamation_mark_20_filled.svg
Book Exclamation Mark,book_exclamation_mark,20,regular,ic_fluent_book_exclamation_mark_20_regular.svg,Book Exclamation Mark/SVG/ic_fluent_book_exclamation_mark_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Exclamation%20Mark/SVG/ic_fluent_book_exclamation_mark_20_regular.svg
Book Exclamation Mark,book_exclamation_mark,24,filled,ic_fluent_book_exclamation_mark_24_filled.svg,Book Exclamation Mark/SVG/ic_fluent_book_exclamation_mark_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Exclamation%20Mark/SVG/ic_fluent_book_exclamation_mark_24_filled.svg
Book Exclamation Mark,book_exclamation_mark,24,regular,ic_fluent_book_exclamation_mark_24_regular.svg,Book Exclamation Mark/SVG/ic_fluent_book_exclamation_mark_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Book%20Exclamation%20Mark/SVG/ic_fluent_book_exclamation_mark_24_regular.svg
