category,icon_slug,size,style,file_name,relative_path,raw_url
People Eye,people_eye,16,filled,ic_fluent_people_eye_16_filled.svg,People Eye/SVG/ic_fluent_people_eye_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/People%20Eye/SVG/ic_fluent_people_eye_16_filled.svg
People Eye,people_eye,16,regular,ic_fluent_people_eye_16_regular.svg,People Eye/SVG/ic_fluent_people_eye_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/People%20Eye/SVG/ic_fluent_people_eye_16_regular.svg
People Eye,people_eye,20,filled,ic_fluent_people_eye_20_filled.svg,People Eye/SVG/ic_fluent_people_eye_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/People%20Eye/SVG/ic_fluent_people_eye_20_filled.svg
People Eye,people_eye,20,regular,ic_fluent_people_eye_20_regular.svg,People Eye/SVG/ic_fluent_people_eye_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/People%20Eye/SVG/ic_fluent_people_eye_20_regular.svg
