category,icon_slug,size,style,file_name,relative_path,raw_url
Border Right,border_right,20,filled,ic_fluent_border_right_20_filled.svg,Border Right/SVG/ic_fluent_border_right_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Border%20Right/SVG/ic_fluent_border_right_20_filled.svg
Border Right,border_right,20,regular,ic_fluent_border_right_20_regular.svg,Border Right/SVG/ic_fluent_border_right_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Border%20Right/SVG/ic_fluent_border_right_20_regular.svg
Border Right,border_right,24,filled,ic_fluent_border_right_24_filled.svg,Border Right/SVG/ic_fluent_border_right_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Border%20Right/SVG/ic_fluent_border_right_24_filled.svg
Border Right,border_right,24,regular,ic_fluent_border_right_24_regular.svg,Border Right/SVG/ic_fluent_border_right_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Border%20Right/SVG/ic_fluent_border_right_24_regular.svg
