category,icon_slug,size,style,file_name,relative_path,raw_url
Row Child,row_child,16,filled,ic_fluent_row_child_16_filled.svg,Row Child/SVG/ic_fluent_row_child_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_16_filled.svg
Row Child,row_child,16,regular,ic_fluent_row_child_16_regular.svg,Row Child/SVG/ic_fluent_row_child_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_16_regular.svg
Row Child,row_child,20,filled,ic_fluent_row_child_20_filled.svg,Row Child/SVG/ic_fluent_row_child_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_20_filled.svg
Row Child,row_child,20,regular,ic_fluent_row_child_20_regular.svg,Row Child/SVG/ic_fluent_row_child_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_20_regular.svg
Row Child,row_child,24,filled,ic_fluent_row_child_24_filled.svg,Row Child/SVG/ic_fluent_row_child_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_24_filled.svg
Row Child,row_child,24,regular,ic_fluent_row_child_24_regular.svg,Row Child/SVG/ic_fluent_row_child_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_24_regular.svg
Row Child,row_child,28,filled,ic_fluent_row_child_28_filled.svg,Row Child/SVG/ic_fluent_row_child_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_28_filled.svg
Row Child,row_child,28,regular,ic_fluent_row_child_28_regular.svg,Row Child/SVG/ic_fluent_row_child_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_28_regular.svg
Row Child,row_child,32,filled,ic_fluent_row_child_32_filled.svg,Row Child/SVG/ic_fluent_row_child_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_32_filled.svg
Row Child,row_child,32,regular,ic_fluent_row_child_32_regular.svg,Row Child/SVG/ic_fluent_row_child_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Row%20Child/SVG/ic_fluent_row_child_32_regular.svg
