category,icon_slug,size,style,file_name,relative_path,raw_url
Table Cell Center Edit,table_cell_center_edit,16,filled,ic_fluent_table_cell_center_edit_16_filled.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_16_filled.svg
Table Cell Center Edit,table_cell_center_edit,16,regular,ic_fluent_table_cell_center_edit_16_regular.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_16_regular.svg
Table Cell Center Edit,table_cell_center_edit,20,filled,ic_fluent_table_cell_center_edit_20_filled.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_20_filled.svg
Table Cell Center Edit,table_cell_center_edit,20,regular,ic_fluent_table_cell_center_edit_20_regular.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_20_regular.svg
Table Cell Center Edit,table_cell_center_edit,24,filled,ic_fluent_table_cell_center_edit_24_filled.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_24_filled.svg
Table Cell Center Edit,table_cell_center_edit,24,regular,ic_fluent_table_cell_center_edit_24_regular.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_24_regular.svg
Table Cell Center Edit,table_cell_center_edit,28,filled,ic_fluent_table_cell_center_edit_28_filled.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_28_filled.svg
Table Cell Center Edit,table_cell_center_edit,28,regular,ic_fluent_table_cell_center_edit_28_regular.svg,Table Cell Center Edit/SVG/ic_fluent_table_cell_center_edit_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Table%20Cell%20Center%20Edit/SVG/ic_fluent_table_cell_center_edit_28_regular.svg
