category,icon_slug,size,style,file_name,relative_path,raw_url
Phone Screen Time,phone_screen_time,20,filled,ic_fluent_phone_screen_time_20_filled.svg,Phone Screen Time/SVG/ic_fluent_phone_screen_time_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Phone%20Screen%20Time/SVG/ic_fluent_phone_screen_time_20_filled.svg
Phone Screen Time,phone_screen_time,20,regular,ic_fluent_phone_screen_time_20_regular.svg,Phone Screen Time/SVG/ic_fluent_phone_screen_time_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Phone%20Screen%20Time/SVG/ic_fluent_phone_screen_time_20_regular.svg
Phone Screen Time,phone_screen_time,24,filled,ic_fluent_phone_screen_time_24_filled.svg,Phone Screen Time/SVG/ic_fluent_phone_screen_time_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Phone%20Screen%20Time/SVG/ic_fluent_phone_screen_time_24_filled.svg
Phone Screen Time,phone_screen_time,24,regular,ic_fluent_phone_screen_time_24_regular.svg,Phone Screen Time/SVG/ic_fluent_phone_screen_time_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Phone%20Screen%20Time/SVG/ic_fluent_phone_screen_time_24_regular.svg
