category,icon_slug,size,style,file_name,relative_path,raw_url
Column Single,column_single,16,filled,ic_fluent_column_single_16_filled.svg,Column Single/SVG/ic_fluent_column_single_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Column%20Single/SVG/ic_fluent_column_single_16_filled.svg
Column Single,column_single,16,regular,ic_fluent_column_single_16_regular.svg,Column Single/SVG/ic_fluent_column_single_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Column%20Single/SVG/ic_fluent_column_single_16_regular.svg
