category,icon_slug,size,style,file_name,relative_path,raw_url
Device Meeting Room,device_meeting_room,16,filled,ic_fluent_device_meeting_room_16_filled.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_16_filled.svg
Device Meeting Room,device_meeting_room,16,regular,ic_fluent_device_meeting_room_16_regular.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_16_regular.svg
Device Meeting Room,device_meeting_room,20,filled,ic_fluent_device_meeting_room_20_filled.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_20_filled.svg
Device Meeting Room,device_meeting_room,20,regular,ic_fluent_device_meeting_room_20_regular.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_20_regular.svg
Device Meeting Room,device_meeting_room,24,filled,ic_fluent_device_meeting_room_24_filled.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_24_filled.svg
Device Meeting Room,device_meeting_room,24,regular,ic_fluent_device_meeting_room_24_regular.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_24_regular.svg
Device Meeting Room,device_meeting_room,28,filled,ic_fluent_device_meeting_room_28_filled.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_28_filled.svg
Device Meeting Room,device_meeting_room,28,regular,ic_fluent_device_meeting_room_28_regular.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_28_regular.svg
Device Meeting Room,device_meeting_room,32,filled,ic_fluent_device_meeting_room_32_filled.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_32_filled.svg
Device Meeting Room,device_meeting_room,32,regular,ic_fluent_device_meeting_room_32_regular.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_32_regular.svg
Device Meeting Room,device_meeting_room,48,filled,ic_fluent_device_meeting_room_48_filled.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_48_filled.svg
Device Meeting Room,device_meeting_room,48,regular,ic_fluent_device_meeting_room_48_regular.svg,Device Meeting Room/SVG/ic_fluent_device_meeting_room_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Device%20Meeting%20Room/SVG/ic_fluent_device_meeting_room_48_regular.svg
