category,icon_slug,size,style,file_name,relative_path,raw_url
Person Head Hint,person_head_hint,16,filled,ic_fluent_person_head_hint_16_filled.svg,Person Head Hint/SVG/ic_fluent_person_head_hint_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Head%20Hint/SVG/ic_fluent_person_head_hint_16_filled.svg
Person Head Hint,person_head_hint,16,regular,ic_fluent_person_head_hint_16_regular.svg,Person Head Hint/SVG/ic_fluent_person_head_hint_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Head%20Hint/SVG/ic_fluent_person_head_hint_16_regular.svg
Person Head Hint,person_head_hint,20,filled,ic_fluent_person_head_hint_20_filled.svg,Person Head Hint/SVG/ic_fluent_person_head_hint_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Head%20Hint/SVG/ic_fluent_person_head_hint_20_filled.svg
Person Head Hint,person_head_hint,20,regular,ic_fluent_person_head_hint_20_regular.svg,Person Head Hint/SVG/ic_fluent_person_head_hint_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Head%20Hint/SVG/ic_fluent_person_head_hint_20_regular.svg
Person Head Hint,person_head_hint,24,filled,ic_fluent_person_head_hint_24_filled.svg,Person Head Hint/SVG/ic_fluent_person_head_hint_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Head%20Hint/SVG/ic_fluent_person_head_hint_24_filled.svg
Person Head Hint,person_head_hint,24,regular,ic_fluent_person_head_hint_24_regular.svg,Person Head Hint/SVG/ic_fluent_person_head_hint_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Person%20Head%20Hint/SVG/ic_fluent_person_head_hint_24_regular.svg
