category,icon_slug,size,style,file_name,relative_path,raw_url
Text Period Asterisk,text_period_asterisk,20,filled,ic_fluent_text_period_asterisk_20_filled.svg,Text Period Asterisk/SVG/ic_fluent_text_period_asterisk_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Period%20Asterisk/SVG/ic_fluent_text_period_asterisk_20_filled.svg
Text Period Asterisk,text_period_asterisk,20,regular,ic_fluent_text_period_asterisk_20_regular.svg,Text Period Asterisk/SVG/ic_fluent_text_period_asterisk_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Period%20Asterisk/SVG/ic_fluent_text_period_asterisk_20_regular.svg
