category,icon_slug,size,style,file_name,relative_path,raw_url
Tag Add,tag_add,16,filled,ic_fluent_tag_add_16_filled.svg,Tag Add/SVG/ic_fluent_tag_add_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_16_filled.svg
Tag Add,tag_add,16,regular,ic_fluent_tag_add_16_regular.svg,Tag Add/SVG/ic_fluent_tag_add_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_16_regular.svg
Tag Add,tag_add,20,filled,ic_fluent_tag_add_20_filled.svg,Tag Add/SVG/ic_fluent_tag_add_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_20_filled.svg
Tag Add,tag_add,20,regular,ic_fluent_tag_add_20_regular.svg,Tag Add/SVG/ic_fluent_tag_add_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_20_regular.svg
Tag Add,tag_add,24,filled,ic_fluent_tag_add_24_filled.svg,Tag Add/SVG/ic_fluent_tag_add_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_24_filled.svg
Tag Add,tag_add,24,regular,ic_fluent_tag_add_24_regular.svg,Tag Add/SVG/ic_fluent_tag_add_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_24_regular.svg
Tag Add,tag_add,28,filled,ic_fluent_tag_add_28_filled.svg,Tag Add/SVG/ic_fluent_tag_add_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_28_filled.svg
Tag Add,tag_add,28,regular,ic_fluent_tag_add_28_regular.svg,Tag Add/SVG/ic_fluent_tag_add_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_28_regular.svg
Tag Add,tag_add,32,filled,ic_fluent_tag_add_32_filled.svg,Tag Add/SVG/ic_fluent_tag_add_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_32_filled.svg
Tag Add,tag_add,32,regular,ic_fluent_tag_add_32_regular.svg,Tag Add/SVG/ic_fluent_tag_add_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_32_regular.svg
Tag Add,tag_add,48,filled,ic_fluent_tag_add_48_filled.svg,Tag Add/SVG/ic_fluent_tag_add_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_48_filled.svg
Tag Add,tag_add,48,regular,ic_fluent_tag_add_48_regular.svg,Tag Add/SVG/ic_fluent_tag_add_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Tag%20Add/SVG/ic_fluent_tag_add_48_regular.svg
