category,icon_slug,size,style,file_name,relative_path,raw_url
Arrow Up Right Dashes,arrow_up_right_dashes,12,filled,ic_fluent_arrow_up_right_dashes_12_filled.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_12_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_12_filled.svg
Arrow Up Right Dashes,arrow_up_right_dashes,12,regular,ic_fluent_arrow_up_right_dashes_12_regular.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_12_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_12_regular.svg
Arrow Up Right Dashes,arrow_up_right_dashes,16,filled,ic_fluent_arrow_up_right_dashes_16_filled.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_16_filled.svg
Arrow Up Right Dashes,arrow_up_right_dashes,16,regular,ic_fluent_arrow_up_right_dashes_16_regular.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_16_regular.svg
Arrow Up Right Dashes,arrow_up_right_dashes,20,filled,ic_fluent_arrow_up_right_dashes_20_filled.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_20_filled.svg
Arrow Up Right Dashes,arrow_up_right_dashes,20,regular,ic_fluent_arrow_up_right_dashes_20_regular.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_20_regular.svg
Arrow Up Right Dashes,arrow_up_right_dashes,24,filled,ic_fluent_arrow_up_right_dashes_24_filled.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_24_filled.svg
Arrow Up Right Dashes,arrow_up_right_dashes,24,regular,ic_fluent_arrow_up_right_dashes_24_regular.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_24_regular.svg
Arrow Up Right Dashes,arrow_up_right_dashes,28,filled,ic_fluent_arrow_up_right_dashes_28_filled.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_28_filled.svg
Arrow Up Right Dashes,arrow_up_right_dashes,28,regular,ic_fluent_arrow_up_right_dashes_28_regular.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_28_regular.svg
Arrow Up Right Dashes,arrow_up_right_dashes,32,filled,ic_fluent_arrow_up_right_dashes_32_filled.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_32_filled.svg
Arrow Up Right Dashes,arrow_up_right_dashes,32,regular,ic_fluent_arrow_up_right_dashes_32_regular.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_32_regular.svg
Arrow Up Right Dashes,arrow_up_right_dashes,48,filled,ic_fluent_arrow_up_right_dashes_48_filled.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_48_filled.svg
Arrow Up Right Dashes,arrow_up_right_dashes,48,regular,ic_fluent_arrow_up_right_dashes_48_regular.svg,Arrow Up Right Dashes/SVG/ic_fluent_arrow_up_right_dashes_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Arrow%20Up%20Right%20Dashes/SVG/ic_fluent_arrow_up_right_dashes_48_regular.svg
