category,icon_slug,size,style,file_name,relative_path,raw_url
Image Circle,image_circle,16,filled,ic_fluent_image_circle_16_filled.svg,Image Circle/SVG/ic_fluent_image_circle_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_16_filled.svg
Image Circle,image_circle,16,regular,ic_fluent_image_circle_16_regular.svg,Image Circle/SVG/ic_fluent_image_circle_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_16_regular.svg
Image Circle,image_circle,20,filled,ic_fluent_image_circle_20_filled.svg,Image Circle/SVG/ic_fluent_image_circle_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_20_filled.svg
Image Circle,image_circle,20,regular,ic_fluent_image_circle_20_regular.svg,Image Circle/SVG/ic_fluent_image_circle_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_20_regular.svg
Image Circle,image_circle,24,filled,ic_fluent_image_circle_24_filled.svg,Image Circle/SVG/ic_fluent_image_circle_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_24_filled.svg
Image Circle,image_circle,24,regular,ic_fluent_image_circle_24_regular.svg,Image Circle/SVG/ic_fluent_image_circle_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_24_regular.svg
Image Circle,image_circle,28,filled,ic_fluent_image_circle_28_filled.svg,Image Circle/SVG/ic_fluent_image_circle_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_28_filled.svg
Image Circle,image_circle,28,regular,ic_fluent_image_circle_28_regular.svg,Image Circle/SVG/ic_fluent_image_circle_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_28_regular.svg
Image Circle,image_circle,32,filled,ic_fluent_image_circle_32_filled.svg,Image Circle/SVG/ic_fluent_image_circle_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_32_filled.svg
Image Circle,image_circle,32,regular,ic_fluent_image_circle_32_regular.svg,Image Circle/SVG/ic_fluent_image_circle_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_32_regular.svg
Image Circle,image_circle,48,filled,ic_fluent_image_circle_48_filled.svg,Image Circle/SVG/ic_fluent_image_circle_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_48_filled.svg
Image Circle,image_circle,48,regular,ic_fluent_image_circle_48_regular.svg,Image Circle/SVG/ic_fluent_image_circle_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Circle/SVG/ic_fluent_image_circle_48_regular.svg
