category,icon_slug,size,style,file_name,relative_path,raw_url
Calendar Arrow Down,calendar_arrow_down,20,filled,ic_fluent_calendar_arrow_down_20_filled.svg,Calendar Arrow Down/SVG/ic_fluent_calendar_arrow_down_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Down/SVG/ic_fluent_calendar_arrow_down_20_filled.svg
Calendar Arrow Down,calendar_arrow_down,20,regular,ic_fluent_calendar_arrow_down_20_regular.svg,Calendar Arrow Down/SVG/ic_fluent_calendar_arrow_down_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Down/SVG/ic_fluent_calendar_arrow_down_20_regular.svg
Calendar Arrow Down,calendar_arrow_down,24,filled,ic_fluent_calendar_arrow_down_24_filled.svg,Calendar Arrow Down/SVG/ic_fluent_calendar_arrow_down_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Down/SVG/ic_fluent_calendar_arrow_down_24_filled.svg
Calendar Arrow Down,calendar_arrow_down,24,regular,ic_fluent_calendar_arrow_down_24_regular.svg,Calendar Arrow Down/SVG/ic_fluent_calendar_arrow_down_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Calendar%20Arrow%20Down/SVG/ic_fluent_calendar_arrow_down_24_regular.svg
