category,icon_slug,size,style,file_name,relative_path,raw_url
Speaker 1,speaker_1,16,filled,ic_fluent_speaker_1_16_filled.svg,Speaker 1/SVG/ic_fluent_speaker_1_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_16_filled.svg
Speaker 1,speaker_1,16,regular,ic_fluent_speaker_1_16_regular.svg,Speaker 1/SVG/ic_fluent_speaker_1_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_16_regular.svg
Speaker 1,speaker_1,20,filled,ic_fluent_speaker_1_20_filled.svg,Speaker 1/SVG/ic_fluent_speaker_1_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_20_filled.svg
Speaker 1,speaker_1,20,regular,ic_fluent_speaker_1_20_regular.svg,Speaker 1/SVG/ic_fluent_speaker_1_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_20_regular.svg
Speaker 1,speaker_1,24,filled,ic_fluent_speaker_1_24_filled.svg,Speaker 1/SVG/ic_fluent_speaker_1_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_24_filled.svg
Speaker 1,speaker_1,24,regular,ic_fluent_speaker_1_24_regular.svg,Speaker 1/SVG/ic_fluent_speaker_1_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_24_regular.svg
Speaker 1,speaker_1,28,filled,ic_fluent_speaker_1_28_filled.svg,Speaker 1/SVG/ic_fluent_speaker_1_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_28_filled.svg
Speaker 1,speaker_1,28,regular,ic_fluent_speaker_1_28_regular.svg,Speaker 1/SVG/ic_fluent_speaker_1_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_28_regular.svg
Speaker 1,speaker_1,32,filled,ic_fluent_speaker_1_32_filled.svg,Speaker 1/SVG/ic_fluent_speaker_1_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_32_filled.svg
Speaker 1,speaker_1,32,regular,ic_fluent_speaker_1_32_regular.svg,Speaker 1/SVG/ic_fluent_speaker_1_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_32_regular.svg
Speaker 1,speaker_1,48,filled,ic_fluent_speaker_1_48_filled.svg,Speaker 1/SVG/ic_fluent_speaker_1_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_48_filled.svg
Speaker 1,speaker_1,48,regular,ic_fluent_speaker_1_48_regular.svg,Speaker 1/SVG/ic_fluent_speaker_1_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Speaker%201/SVG/ic_fluent_speaker_1_48_regular.svg
