category,icon_slug,size,style,file_name,relative_path,raw_url
Image Split,image_split,20,filled,ic_fluent_image_split_20_filled.svg,Image Split/SVG/ic_fluent_image_split_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Split/SVG/ic_fluent_image_split_20_filled.svg
Image Split,image_split,20,regular,ic_fluent_image_split_20_regular.svg,Image Split/SVG/ic_fluent_image_split_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Split/SVG/ic_fluent_image_split_20_regular.svg
Image Split,image_split,24,filled,ic_fluent_image_split_24_filled.svg,Image Split/SVG/ic_fluent_image_split_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Split/SVG/ic_fluent_image_split_24_filled.svg
Image Split,image_split,24,regular,ic_fluent_image_split_24_regular.svg,Image Split/SVG/ic_fluent_image_split_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Split/SVG/ic_fluent_image_split_24_regular.svg
