category,icon_slug,size,style,file_name,relative_path,raw_url
Number Circle 7,number_circle_7,16,filled,ic_fluent_number_circle_7_16_filled.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_16_filled.svg
Number Circle 7,number_circle_7,16,regular,ic_fluent_number_circle_7_16_regular.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_16_regular.svg
Number Circle 7,number_circle_7,20,filled,ic_fluent_number_circle_7_20_filled.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_20_filled.svg
Number Circle 7,number_circle_7,20,regular,ic_fluent_number_circle_7_20_regular.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_20_regular.svg
Number Circle 7,number_circle_7,24,filled,ic_fluent_number_circle_7_24_filled.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_24_filled.svg
Number Circle 7,number_circle_7,24,regular,ic_fluent_number_circle_7_24_regular.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_24_regular.svg
Number Circle 7,number_circle_7,28,filled,ic_fluent_number_circle_7_28_filled.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_28_filled.svg
Number Circle 7,number_circle_7,28,regular,ic_fluent_number_circle_7_28_regular.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_28_regular.svg
Number Circle 7,number_circle_7,32,filled,ic_fluent_number_circle_7_32_filled.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_32_filled.svg
Number Circle 7,number_circle_7,32,regular,ic_fluent_number_circle_7_32_regular.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_32_regular.svg
Number Circle 7,number_circle_7,48,filled,ic_fluent_number_circle_7_48_filled.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_48_filled.svg
Number Circle 7,number_circle_7,48,regular,ic_fluent_number_circle_7_48_regular.svg,Number Circle 7/SVG/ic_fluent_number_circle_7_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Number%20Circle%207/SVG/ic_fluent_number_circle_7_48_regular.svg
