category,icon_slug,size,style,file_name,relative_path,raw_url
Text Bullet List RTL 90,text_bullet_list_rtl_90,20,filled,ic_fluent_text_bullet_list_rtl_90_20_filled.svg,Text Bullet List RTL 90/SVG/ic_fluent_text_bullet_list_rtl_90_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Bullet%20List%20RTL%2090/SVG/ic_fluent_text_bullet_list_rtl_90_20_filled.svg
Text Bullet List RTL 90,text_bullet_list_rtl_90,20,regular,ic_fluent_text_bullet_list_rtl_90_20_regular.svg,Text Bullet List RTL 90/SVG/ic_fluent_text_bullet_list_rtl_90_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Text%20Bullet%20List%20RTL%2090/SVG/ic_fluent_text_bullet_list_rtl_90_20_regular.svg
