category,icon_slug,size,style,file_name,relative_path,raw_url
Layout Dynamic,layout_dynamic,20,filled,ic_fluent_layout_dynamic_20_filled.svg,Layout Dynamic/SVG/ic_fluent_layout_dynamic_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Layout%20Dynamic/SVG/ic_fluent_layout_dynamic_20_filled.svg
Layout Dynamic,layout_dynamic,20,regular,ic_fluent_layout_dynamic_20_regular.svg,Layout Dynamic/SVG/ic_fluent_layout_dynamic_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Layout%20Dynamic/SVG/ic_fluent_layout_dynamic_20_regular.svg
Layout Dynamic,layout_dynamic,24,filled,ic_fluent_layout_dynamic_24_filled.svg,Layout Dynamic/SVG/ic_fluent_layout_dynamic_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Layout%20Dynamic/SVG/ic_fluent_layout_dynamic_24_filled.svg
Layout Dynamic,layout_dynamic,24,regular,ic_fluent_layout_dynamic_24_regular.svg,Layout Dynamic/SVG/ic_fluent_layout_dynamic_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Layout%20Dynamic/SVG/ic_fluent_layout_dynamic_24_regular.svg
