category,icon_slug,size,style,file_name,relative_path,raw_url
Clock,clock,12,filled,ic_fluent_clock_12_filled.svg,Clock/SVG/ic_fluent_clock_12_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_12_filled.svg
Clock,clock,12,regular,ic_fluent_clock_12_regular.svg,Clock/SVG/ic_fluent_clock_12_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_12_regular.svg
Clock,clock,16,color,ic_fluent_clock_16_color.svg,Clock/SVG/ic_fluent_clock_16_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_16_color.svg
Clock,clock,16,filled,ic_fluent_clock_16_filled.svg,Clock/SVG/ic_fluent_clock_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_16_filled.svg
Clock,clock,16,regular,ic_fluent_clock_16_regular.svg,Clock/SVG/ic_fluent_clock_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_16_regular.svg
Clock,clock,20,color,ic_fluent_clock_20_color.svg,Clock/SVG/ic_fluent_clock_20_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_20_color.svg
Clock,clock,20,filled,ic_fluent_clock_20_filled.svg,Clock/SVG/ic_fluent_clock_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_20_filled.svg
Clock,clock,20,regular,ic_fluent_clock_20_regular.svg,Clock/SVG/ic_fluent_clock_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_20_regular.svg
Clock,clock,24,color,ic_fluent_clock_24_color.svg,Clock/SVG/ic_fluent_clock_24_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_24_color.svg
Clock,clock,24,filled,ic_fluent_clock_24_filled.svg,Clock/SVG/ic_fluent_clock_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_24_filled.svg
Clock,clock,24,regular,ic_fluent_clock_24_regular.svg,Clock/SVG/ic_fluent_clock_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_24_regular.svg
Clock,clock,28,color,ic_fluent_clock_28_color.svg,Clock/SVG/ic_fluent_clock_28_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_28_color.svg
Clock,clock,28,filled,ic_fluent_clock_28_filled.svg,Clock/SVG/ic_fluent_clock_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_28_filled.svg
Clock,clock,28,regular,ic_fluent_clock_28_regular.svg,Clock/SVG/ic_fluent_clock_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_28_regular.svg
Clock,clock,32,color,ic_fluent_clock_32_color.svg,Clock/SVG/ic_fluent_clock_32_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_32_color.svg
Clock,clock,32,filled,ic_fluent_clock_32_filled.svg,Clock/SVG/ic_fluent_clock_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_32_filled.svg
Clock,clock,32,light,ic_fluent_clock_32_light.svg,Clock/SVG/ic_fluent_clock_32_light.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_32_light.svg
Clock,clock,32,regular,ic_fluent_clock_32_regular.svg,Clock/SVG/ic_fluent_clock_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_32_regular.svg
Clock,clock,48,color,ic_fluent_clock_48_color.svg,Clock/SVG/ic_fluent_clock_48_color.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_48_color.svg
Clock,clock,48,filled,ic_fluent_clock_48_filled.svg,Clock/SVG/ic_fluent_clock_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_48_filled.svg
Clock,clock,48,regular,ic_fluent_clock_48_regular.svg,Clock/SVG/ic_fluent_clock_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Clock/SVG/ic_fluent_clock_48_regular.svg
