category,icon_slug,size,style,file_name,relative_path,raw_url
Call Outbound,call_outbound,16,filled,ic_fluent_call_outbound_16_filled.svg,Call Outbound/SVG/ic_fluent_call_outbound_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_16_filled.svg
Call Outbound,call_outbound,16,regular,ic_fluent_call_outbound_16_regular.svg,Call Outbound/SVG/ic_fluent_call_outbound_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_16_regular.svg
Call Outbound,call_outbound,20,filled,ic_fluent_call_outbound_20_filled.svg,Call Outbound/SVG/ic_fluent_call_outbound_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_20_filled.svg
Call Outbound,call_outbound,20,regular,ic_fluent_call_outbound_20_regular.svg,Call Outbound/SVG/ic_fluent_call_outbound_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_20_regular.svg
Call Outbound,call_outbound,24,filled,ic_fluent_call_outbound_24_filled.svg,Call Outbound/SVG/ic_fluent_call_outbound_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_24_filled.svg
Call Outbound,call_outbound,24,regular,ic_fluent_call_outbound_24_regular.svg,Call Outbound/SVG/ic_fluent_call_outbound_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_24_regular.svg
Call Outbound,call_outbound,28,filled,ic_fluent_call_outbound_28_filled.svg,Call Outbound/SVG/ic_fluent_call_outbound_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_28_filled.svg
Call Outbound,call_outbound,28,regular,ic_fluent_call_outbound_28_regular.svg,Call Outbound/SVG/ic_fluent_call_outbound_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_28_regular.svg
Call Outbound,call_outbound,48,filled,ic_fluent_call_outbound_48_filled.svg,Call Outbound/SVG/ic_fluent_call_outbound_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_48_filled.svg
Call Outbound,call_outbound,48,regular,ic_fluent_call_outbound_48_regular.svg,Call Outbound/SVG/ic_fluent_call_outbound_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Call%20Outbound/SVG/ic_fluent_call_outbound_48_regular.svg
