category,icon_slug,size,style,file_name,relative_path,raw_url
Branch Fork Hint,branch_fork_hint,20,filled,ic_fluent_branch_fork_hint_20_filled.svg,Branch Fork Hint/SVG/ic_fluent_branch_fork_hint_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Branch%20Fork%20Hint/SVG/ic_fluent_branch_fork_hint_20_filled.svg
Branch Fork Hint,branch_fork_hint,20,regular,ic_fluent_branch_fork_hint_20_regular.svg,Branch Fork Hint/SVG/ic_fluent_branch_fork_hint_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Branch%20Fork%20Hint/SVG/ic_fluent_branch_fork_hint_20_regular.svg
Branch Fork Hint,branch_fork_hint,24,filled,ic_fluent_branch_fork_hint_24_filled.svg,Branch Fork Hint/SVG/ic_fluent_branch_fork_hint_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Branch%20Fork%20Hint/SVG/ic_fluent_branch_fork_hint_24_filled.svg
Branch Fork Hint,branch_fork_hint,24,regular,ic_fluent_branch_fork_hint_24_regular.svg,Branch Fork Hint/SVG/ic_fluent_branch_fork_hint_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Branch%20Fork%20Hint/SVG/ic_fluent_branch_fork_hint_24_regular.svg
