category,icon_slug,size,style,file_name,relative_path,raw_url
Image Arrow Counterclockwise,image_arrow_counterclockwise,20,filled,ic_fluent_image_arrow_counterclockwise_20_filled.svg,Image Arrow Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Arrow%20Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_20_filled.svg
Image Arrow Counterclockwise,image_arrow_counterclockwise,20,regular,ic_fluent_image_arrow_counterclockwise_20_regular.svg,Image Arrow Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Arrow%20Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_20_regular.svg
Image Arrow Counterclockwise,image_arrow_counterclockwise,24,filled,ic_fluent_image_arrow_counterclockwise_24_filled.svg,Image Arrow Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Arrow%20Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_24_filled.svg
Image Arrow Counterclockwise,image_arrow_counterclockwise,24,regular,ic_fluent_image_arrow_counterclockwise_24_regular.svg,Image Arrow Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Image%20Arrow%20Counterclockwise/SVG/ic_fluent_image_arrow_counterclockwise_24_regular.svg
