category,icon_slug,size,style,file_name,relative_path,raw_url
Earth,earth,16,filled,ic_fluent_earth_16_filled.svg,Earth/SVG/ic_fluent_earth_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_16_filled.svg
Earth,earth,16,regular,ic_fluent_earth_16_regular.svg,Earth/SVG/ic_fluent_earth_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_16_regular.svg
Earth,earth,20,filled,ic_fluent_earth_20_filled.svg,Earth/SVG/ic_fluent_earth_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_20_filled.svg
Earth,earth,20,regular,ic_fluent_earth_20_regular.svg,Earth/SVG/ic_fluent_earth_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_20_regular.svg
Earth,earth,24,filled,ic_fluent_earth_24_filled.svg,Earth/SVG/ic_fluent_earth_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_24_filled.svg
Earth,earth,24,regular,ic_fluent_earth_24_regular.svg,Earth/SVG/ic_fluent_earth_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_24_regular.svg
Earth,earth,32,filled,ic_fluent_earth_32_filled.svg,Earth/SVG/ic_fluent_earth_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_32_filled.svg
Earth,earth,32,regular,ic_fluent_earth_32_regular.svg,Earth/SVG/ic_fluent_earth_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_32_regular.svg
Earth,earth,48,filled,ic_fluent_earth_48_filled.svg,Earth/SVG/ic_fluent_earth_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_48_filled.svg
Earth,earth,48,regular,ic_fluent_earth_48_regular.svg,Earth/SVG/ic_fluent_earth_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Earth/SVG/ic_fluent_earth_48_regular.svg
